customer_id,market,age,tenure_months,device_price_usd,deposit_paid_usd,loan_amount_usd,monthly_income_proxy,data_usage_gb,mobile_money_txn_count,days_past_due,repayment_status,risk_segment,deposit_ratio,loan_to_income_ratio,high_risk_flag,default_flag
0280f8b5-f02f-4856-92a9-c7b349b27aae,Mozambique,38,25,355,94,261,2158,35.75,65,53,Late,Medium,0.2647887323943662,0.12094531974050046,0,0
a2329c7e-c624-4aa0-b633-842e4afcdb02,Egypt,65,76,52,24,28,1716,45.14,76,30,Current,Low,0.46153846153846156,0.016317016317016316,0,0
2f25f68a-78f8-4a92-9b10-e11b1067d2b8,DRC,35,65,595,52,543,718,35.63,25,2,Current,Low,0.08739495798319327,0.7562674094707521,0,0
20584591-c7ed-4e37-aa93-5dad577d9169,Ethiopia,35,45,376,139,237,780,28.58,32,8,Current,Low,0.3696808510638298,0.3038461538461538,0,0
c2a82842-b105-4f37-aef3-b1b1a045bc2a,Kenya,45,107,1103,311,792,1994,4.6,67,11,Current,Low,0.28195829555757024,0.3971915747241725,0,0
a40212d8-b705-4d29-9f50-a9dd54a0d0dd,Ethiopia,42,17,324,78,246,1024,19.86,56,0,Current,Low,0.24074074074074073,0.240234375,0,0
8683f0d3-844d-48ff-aff1-e854087a986a,DRC,23,120,323,19,304,826,8.77,117,5,Current,Low,0.058823529411764705,0.36803874092009686,0,0
e699d24c-7700-44cb-b820-05321f2b8d9d,Lesotho,44,96,656,217,439,1536,27.89,12,0,Current,Low,0.3307926829268293,0.2858072916666667,0,0
d062f2c7-ccb3-4309-9076-6fb5c0268519,DRC,39,67,968,195,773,1473,17.27,94,13,Current,Low,0.20144628099173553,0.5247793618465716,0,0
49241877-eb64-4841-8549-3e9d5dea720a,Egypt,45,106,1066,155,911,2811,48.96,118,51,Late,Medium,0.14540337711069418,0.3240839558875845,0,0
092f3bc5-1dcb-4bb9-87ed-a435de6fed01,Ethiopia,43,24,864,85,779,554,44.66,77,0,Current,Low,0.09837962962962964,1.4061371841155235,0,0
3ca18166-6922-42e4-a677-50c0502e986c,Kenya,35,31,1065,460,605,2419,18.07,83,12,Current,Low,0.431924882629108,0.25010334849111204,0,0
12af4024-dec6-44f2-98b8-3d5d310ac3cb,Lesotho,25,88,528,163,365,1198,18.62,181,0,Current,Low,0.3087121212121212,0.3046744574290484,0,0
de04d382-d3a1-4aa2-8a8e-cbaa8075f7d0,Tanzania,53,53,781,235,546,2722,49.77,166,28,Current,Low,0.30089628681177977,0.2005878030859662,0,0
794d0755-cac1-4af6-b0b7-b6f20452dd9c,DRC,52,118,998,35,963,2703,25.94,75,43,Late,Medium,0.03507014028056112,0.3562708102108768,0,0
feaeca0f-2dde-4892-841c-a7b800e078b5,Ethiopia,50,97,330,16,314,454,33.55,0,6,Current,Low,0.048484848484848485,0.6916299559471366,0,0
bed44efa-49cb-455a-8482-de86ba5e7d95,South Africa,48,37,300,97,203,237,39.44,71,0,Current,Low,0.3233333333333333,0.8565400843881856,0,0
51dbb820-10f1-4754-87e7-956fda9549d5,Mozambique,42,65,889,419,470,1592,4.12,0,2,Current,Low,0.47131608548931386,0.2952261306532663,0,0
b47601fe-b3d5-46d7-94d4-cf2cec64e760,DRC,40,119,232,7,225,1669,17.71,117,12,Current,Low,0.03017241379310345,0.1348112642300779,0,0
b47f7faa-728f-489b-a97b-0a8b05de6a9a,Kenya,43,32,1142,319,823,1071,1.06,95,45,Late,Medium,0.27933450087565675,0.7684407096171803,0,0
b55ddf97-5a68-4512-934a-50fcb8df9665,South Africa,32,61,735,22,713,2481,37.49,160,15,Current,Low,0.029931972789115645,0.28738411930673113,0,0
37a0a885-adb6-4edc-8686-65a8a6f53af8,Lesotho,50,2,746,76,670,570,11.22,112,46,Late,Medium,0.10187667560321716,1.1754385964912282,0,0
09a3f13c-1fb3-48b6-bc20-72ff7b87bae8,Egypt,53,50,584,80,504,2982,25.32,148,7,Current,Low,0.136986301369863,0.16901408450704225,0,0
0b51c53a-d81f-4a79-9e07-51fa524ff8ae,South Africa,59,4,137,25,112,496,31.3,182,24,Current,Low,0.18248175182481752,0.22580645161290322,0,0
fcf55f96-6cbc-4b47-8d95-28f353a7401c,Tanzania,33,7,155,50,105,1060,31.73,117,12,Current,Low,0.3225806451612903,0.09905660377358491,0,0
33d5efbc-3fa0-44cf-be0b-c1c11bb2ebb4,DRC,60,97,1012,95,917,2088,38.73,140,0,Current,Low,0.09387351778656126,0.43917624521072796,0,0
fc862fda-7d5b-4c73-8249-00e40231ca86,DRC,33,23,1143,487,656,397,9.55,70,0,Current,Low,0.42607174103237094,1.6523929471032746,0,0
bda53be3-5212-4e86-acbb-f93c6f93defe,Kenya,48,87,636,213,423,2494,24.02,177,23,Current,Low,0.33490566037735847,0.16960705693664796,0,0
3f45d338-3db6-4348-9063-6ddcfc361e6c,Ethiopia,56,18,722,291,431,2856,21.59,59,0,Current,Low,0.40304709141274236,0.15091036414565825,0,0
be898df0-7a40-4cb2-8f48-57577550f5f4,Lesotho,24,59,745,299,446,2748,46.39,100,15,Current,Low,0.40134228187919463,0.16229985443959244,0,0
ac3f2f12-8ed0-4ca5-97a2-29c4eda1f4ff,Ethiopia,63,58,304,0,304,2567,38.89,147,11,Current,Low,0.0,0.11842617841838722,0,0
e5b4aa2f-f0e9-4e68-8e7e-3f97e112b766,Mozambique,19,59,977,235,742,1395,37.07,9,28,Current,Low,0.240532241555783,0.5318996415770609,0,0
dea38fff-8f68-40a8-8074-cc4708cd96b9,Kenya,37,119,707,272,435,2065,27.25,172,0,Current,Low,0.38472418670438474,0.2106537530266344,0,0
0946fcab-2171-474e-b7db-46a422e95ab8,South Africa,49,15,382,73,309,1031,44.25,61,7,Current,Low,0.19109947643979058,0.2997090203685742,0,0
c437975e-070c-4bf7-98e3-1f245b3206a2,DRC,54,28,329,0,329,1328,49.95,140,0,Current,Low,0.0,0.2477409638554217,0,0
b8749aca-bc66-4570-947d-d2823d239ad3,Tanzania,30,35,812,7,805,1981,0.87,82,9,Current,Low,0.008620689655172414,0.40636042402826855,0,0
6f6f713e-7c61-4cdc-9a30-a9c963c0a84a,DRC,30,71,1178,296,882,643,22.75,190,20,Current,Low,0.25127334465195245,1.3716951788491447,0,0
409b72a7-9e0b-4ab3-850f-8229b130bb83,Lesotho,53,12,695,141,554,1158,5.84,55,0,Current,Low,0.20287769784172663,0.4784110535405872,0,0
bd8a834f-24c0-4e5e-9efa-dd4bc299afef,Kenya,59,16,140,1,139,507,7.39,170,19,Current,Low,0.007142857142857143,0.27416173570019725,0,0
42cc7adc-92aa-4913-b96c-1b249851d801,Lesotho,65,41,149,46,103,294,40.68,176,0,Current,Low,0.3087248322147651,0.35034013605442177,0,0
92192c9a-be37-4915-9923-e0a01d76ca59,Ethiopia,63,2,632,174,458,1650,21.56,172,2,Current,Low,0.27531645569620256,0.2775757575757576,0,0
be9d4b74-f691-4e52-b467-ab57cd5baa3e,Mozambique,52,9,623,251,372,136,0.8,148,0,Current,Low,0.4028892455858748,2.735294117647059,0,0
b13bb207-dd07-4113-b066-2779284f7dd6,Tanzania,47,117,266,37,229,2320,48.96,161,53,Late,Medium,0.13909774436090225,0.09870689655172414,0,0
2b0c55d8-052e-421d-916f-cfeeb72ce089,South Africa,23,26,1085,130,955,1935,16.02,4,42,Late,Medium,0.11981566820276497,0.4935400516795866,0,0
4e58a1aa-9568-4042-a458-56c704efeb22,Egypt,63,52,234,86,148,828,36.16,194,10,Current,Low,0.36752136752136755,0.178743961352657,0,0
34533129-3428-4bcc-aab3-a789df8d9813,South Africa,29,92,318,19,299,126,47.14,91,17,Current,Low,0.059748427672955975,2.373015873015873,0,0
5d7c3ad8-129e-439a-9642-513f79764a97,Kenya,37,57,673,243,430,591,44.48,120,29,Current,Low,0.3610698365527489,0.727580372250423,0,0
87c95842-378c-43f4-ac4e-113471157576,Lesotho,19,46,747,94,653,1472,33.38,55,16,Current,Low,0.12583668005354753,0.4436141304347826,0,0
5bb09bba-0def-4c36-a058-7631f33f93aa,Egypt,46,98,152,1,151,1958,17.31,106,24,Current,Low,0.006578947368421052,0.07711950970377937,0,0
4191ec47-5c68-4b64-809b-11c1d45abb28,Egypt,57,21,534,110,424,2140,18.86,112,0,Current,Low,0.20599250936329588,0.19813084112149532,0,0
1d529c68-3084-4eec-8cc7-1a4e55000eb6,Mozambique,64,110,377,153,224,2794,31.22,170,26,Current,Low,0.40583554376657827,0.08017179670722978,0,0
3a686e6d-4fac-4003-af45-2d20902bf3e4,Mozambique,57,55,412,71,341,1820,25.52,49,23,Current,Low,0.17233009708737865,0.18736263736263736,0,0
95086efe-dd18-49b7-981a-380731e8b82d,Tanzania,51,105,900,154,746,1585,41.69,164,42,Late,Medium,0.1711111111111111,0.47066246056782335,0,0
43a174d2-6dac-4e65-9b37-4e85ab2712ef,Tanzania,26,66,1135,358,777,1424,37.01,125,0,Current,Low,0.31541850220264317,0.5456460674157303,0,0
60af30f8-9a7e-485e-8241-34bcc862892e,Mozambique,27,120,121,8,113,908,8.07,45,35,Late,Medium,0.06611570247933884,0.12444933920704845,0,0
661ca285-723b-4ea2-926d-bc7eb2d2729a,Lesotho,32,87,173,8,165,1951,5.91,60,0,Current,Low,0.046242774566473986,0.08457201435161456,0,0
badf2180-842b-4776-95a4-e04998cd53ec,Mozambique,49,2,837,98,739,1036,42.69,51,32,Late,Medium,0.11708482676224612,0.7133204633204633,0,0
51876951-b165-48bb-b7c3-6ebb4a111323,Kenya,60,62,1075,497,578,1234,42.01,140,42,Late,Medium,0.46232558139534885,0.4683954619124797,0,0
43a32adb-a91e-4bb0-a44a-f1f700c55f86,Egypt,45,68,421,179,242,362,18.54,151,0,Current,Low,0.4251781472684085,0.6685082872928176,0,0
5e75833f-eb41-4cb6-97c6-6d2577ad4b52,Egypt,26,106,374,154,220,2431,6.32,142,29,Current,Low,0.4117647058823529,0.09049773755656108,0,0
4530ab61-e17e-4238-a409-b397407b8eb3,Tanzania,36,64,1116,227,889,423,44.93,20,32,Late,Medium,0.20340501792114696,2.1016548463356974,0,0
e5844c3e-fea7-4601-80f3-a317bbbb9e30,Egypt,24,95,342,46,296,2444,39.76,158,19,Current,Low,0.13450292397660818,0.12111292962356793,0,0
4863a0ee-d6e4-4ad6-a277-422097dd0112,Kenya,18,77,537,111,426,1255,16.43,49,34,Late,Medium,0.20670391061452514,0.3394422310756972,0,0
8c1e0189-4360-453c-af23-1fa7f0625479,Egypt,32,54,1060,518,542,2166,33.77,52,0,Current,Low,0.48867924528301887,0.2502308402585411,0,0
2f0deedb-f8c8-46fb-85c2-91fa97d0c0b4,Mozambique,38,32,988,113,875,2128,14.8,117,22,Current,Low,0.11437246963562753,0.41118421052631576,0,0
0c699fbd-fc53-496a-b733-bacf8c0cf13a,Kenya,55,6,361,152,209,1103,29.7,81,21,Current,Low,0.42105263157894735,0.18948322756119673,0,0
3562b726-005c-45d2-9b82-99a455050be6,Lesotho,19,70,518,35,483,2706,30.2,22,28,Current,Low,0.06756756756756757,0.17849223946784923,0,0
99bd3670-ac06-4aa4-a468-6af5fc17cb6b,Lesotho,52,120,1028,7,1021,2621,45.13,193,0,Current,Low,0.006809338521400778,0.38954597481877146,0,0
e9a4b3a7-27ae-4d77-aca9-eec9fb7ebbf9,Mozambique,33,66,983,442,541,2807,15.03,171,51,Late,Medium,0.4496439471007121,0.1927324545778411,0,0
e8fc548b-388b-44d0-aa5b-9cdbeadcf8d2,Lesotho,32,18,472,4,468,2142,32.87,64,46,Late,Medium,0.00847457627118644,0.2184873949579832,0,0
e35fd0a3-4aa7-4b3c-8d66-feae00455295,Egypt,42,63,222,45,177,1795,31.25,114,15,Current,Low,0.20270270270270271,0.09860724233983287,0,0
bf480cc1-e70b-44b9-a387-e6c43a97774e,South Africa,58,85,372,27,345,2526,31.42,140,86,Default,High,0.07258064516129033,0.13657957244655583,1,1
9c1e1259-81c3-4042-9e4f-6bbcb1a39de8,South Africa,49,13,440,106,334,1071,42.92,98,22,Current,Low,0.2409090909090909,0.3118580765639589,0,0
72f74e11-5363-4834-a891-b0ab69b33c54,South Africa,54,71,1125,163,962,251,18.56,188,7,Current,Low,0.1448888888888889,3.8326693227091635,0,0
36a3cf39-2ecf-443f-9cc8-48b666ea1ac8,Ethiopia,53,37,406,118,288,1304,3.21,188,44,Late,Medium,0.29064039408866993,0.22085889570552147,0,0
b3b3a080-ea81-4258-856a-2d16c0dd8dfa,Lesotho,28,73,574,112,462,976,21.51,127,39,Late,Medium,0.1951219512195122,0.4733606557377049,0,0
7d1fe0d3-d706-45e0-9864-32a98cc8d2b3,Lesotho,50,120,67,26,41,904,26.74,156,12,Current,Low,0.3880597014925373,0.04535398230088496,0,0
7364898d-3792-4aba-b9bf-ec0bab9bc229,Kenya,41,44,217,98,119,1654,42.96,71,14,Current,Low,0.45161290322580644,0.07194679564691657,0,0
9054da2c-0b69-404d-83ce-ac09ceb0ed33,Lesotho,54,77,161,30,131,224,35.51,0,40,Late,Medium,0.18633540372670807,0.5848214285714286,0,0
baf3c5a1-cfa6-4af0-b016-bc21f8c79c30,Ethiopia,32,107,722,319,403,144,37.51,22,19,Current,Low,0.44182825484764543,2.798611111111111,0,0
ccb50de0-877c-46e4-b659-c87c4a3f267f,South Africa,19,67,768,243,525,608,36.13,12,8,Current,Low,0.31640625,0.8634868421052632,0,0
6cecf85a-031e-44ae-9404-b29c7f6d256f,South Africa,42,59,174,51,123,1818,46.69,166,36,Late,Medium,0.29310344827586204,0.06765676567656766,0,0
81a4d6a4-0790-4e9f-b6c2-f3ed67ce37ca,Egypt,35,35,998,420,578,2236,22.69,183,18,Current,Low,0.42084168336673344,0.2584973166368515,0,0
b5ea827f-4983-40da-ba6b-101ac98dd71b,Ethiopia,45,50,418,182,236,918,27.01,132,2,Current,Low,0.4354066985645933,0.2570806100217865,0,0
253d5dd9-0fa8-4b58-bc38-aa17aa21e214,Mozambique,63,7,795,81,714,917,39.87,151,10,Current,Low,0.1018867924528302,0.7786259541984732,0,0
d9480c05-0143-470f-a15f-2d17785f76a6,South Africa,20,63,735,16,719,433,38.76,135,31,Late,Medium,0.021768707482993196,1.6605080831408776,0,0
175ce43b-09fc-4474-9ca6-60c5079edae1,Egypt,41,15,510,210,300,2899,11.7,181,41,Late,Medium,0.4117647058823529,0.10348395998620213,0,0
ac8acf54-93cd-478a-82a0-609580ea7f63,DRC,24,22,297,115,182,969,34.41,62,30,Current,Low,0.3872053872053872,0.18782249742002063,0,0
7f3cefea-4f6a-43a0-a1d6-32a0f0e88d07,Egypt,36,4,554,200,354,2405,42.3,51,24,Current,Low,0.36101083032490977,0.1471933471933472,0,0
2b8dd499-7f68-4081-ab07-f16ce8175b7b,Tanzania,23,72,352,165,187,2602,13.63,151,29,Current,Low,0.46875,0.07186779400461184,0,0
eeb9d09a-afdd-4950-af9d-38956473dd13,Egypt,31,111,1105,447,658,578,45.21,39,9,Current,Low,0.40452488687782806,1.1384083044982698,0,0
9451255e-87db-4f16-a0b3-0c50b2102667,Mozambique,32,73,1122,213,909,226,8.86,153,27,Current,Low,0.18983957219251338,4.022123893805309,0,0
21cd3160-2bd4-4388-a283-1272ff8b6ed8,South Africa,20,35,539,203,336,1548,28.52,116,0,Current,Low,0.37662337662337664,0.21705426356589147,0,0
44feed2f-362a-4483-9dc9-139ca36fd901,Mozambique,57,82,1065,308,757,1329,11.96,62,8,Current,Low,0.2892018779342723,0.5696012039127163,0,0
bd44f7e7-b4a8-4b55-a116-da445fe3d5f1,Tanzania,22,92,823,312,511,2050,21.9,63,3,Current,Low,0.37910085054678005,0.24926829268292683,0,0
5ae42409-db99-4268-b3db-7f7ae7c02755,DRC,20,21,836,30,806,2208,18.73,158,19,Current,Low,0.03588516746411483,0.365036231884058,0,0
57283811-01db-4bc6-88a1-e38fa2f7898f,Mozambique,19,87,63,7,56,1875,9.81,43,0,Current,Low,0.1111111111111111,0.029866666666666666,0,0
774530a5-9b29-4463-afe1-b94160ecc472,Ethiopia,33,115,831,325,506,2077,28.95,36,16,Current,Low,0.3910950661853189,0.24362060664419835,0,0
5a3c4eae-9cfb-4512-87df-c54d58344ab4,South Africa,29,11,366,62,304,2399,6.0,17,1,Current,Low,0.16939890710382513,0.1267194664443518,0,0
f3d9b666-dd56-49a8-86a5-5f1c88dd03d3,Tanzania,61,17,639,241,398,2753,23.44,2,1,Current,Low,0.37715179968701096,0.14456956047947694,0,0
bb9fe1c0-4444-4d7d-8161-f55dbe79ca12,Tanzania,33,116,791,174,617,434,5.48,151,16,Current,Low,0.21997471554993678,1.4216589861751152,0,0
69c25d67-8b38-425f-b8d5-26ae220120c4,Lesotho,24,20,1054,96,958,1918,26.96,39,0,Current,Low,0.09108159392789374,0.4994786235662148,0,0
e626a675-0d20-48bf-8599-92a781b81a1d,Lesotho,42,59,642,177,465,128,35.83,151,29,Current,Low,0.2757009345794392,3.6328125,0,0
61f54352-a725-46c5-9761-15ef3d3f7a9d,South Africa,58,62,140,53,87,988,9.05,123,46,Late,Medium,0.37857142857142856,0.08805668016194332,0,0
ae740669-de81-435b-b643-352778a4f030,Kenya,50,91,492,87,405,1951,47.35,172,0,Current,Low,0.17682926829268292,0.20758585340850846,0,0
0e834ae1-e222-4b07-9a8e-cddf3b466b55,South Africa,52,16,1177,379,798,869,22.62,109,0,Current,Low,0.3220050977060323,0.9182968929804373,0,0
73671ef3-ba0a-405a-ab0a-9dbb897c5791,DRC,23,94,693,53,640,2881,3.55,45,9,Current,Low,0.07647907647907648,0.2221450885109337,0,0
45b1887a-3d31-4976-ab07-ca6a97e390c9,Egypt,48,110,1114,399,715,1751,10.68,159,29,Current,Low,0.35816876122082586,0.40833809251856085,0,0
7af28402-a38e-4571-b866-21acc1e0b41a,Kenya,27,38,663,325,338,1327,1.16,132,48,Late,Medium,0.49019607843137253,0.25470987189148453,0,0
11405fb5-5ab3-4586-b8e2-c67608691a20,Ethiopia,23,21,427,182,245,1728,26.85,83,15,Current,Low,0.4262295081967213,0.1417824074074074,0,0
24cac58f-d883-4447-abb5-e478b4010563,Mozambique,35,57,222,32,190,1117,20.95,24,46,Late,Medium,0.14414414414414414,0.1700984780662489,0,0
04c6b4ca-fcdb-4ce6-b0e1-a25d79c9a8af,Egypt,33,83,282,43,239,684,12.61,47,64,Default,High,0.1524822695035461,0.34941520467836257,1,1
dc37e95a-0aac-404c-9628-ef3583bbadec,Mozambique,43,21,107,51,56,669,3.99,87,12,Current,Low,0.4766355140186916,0.08370702541106129,0,0
c6bdf135-a646-4092-870a-714048835a70,South Africa,26,97,327,119,208,1979,32.21,2,41,Late,Medium,0.363914373088685,0.10510358767054068,0,0
d7786b10-3569-49a8-af37-81f80c4f86f1,Kenya,46,60,612,11,601,2935,28.31,187,27,Current,Low,0.017973856209150325,0.20477001703577513,0,0
71ce6020-5bb5-4c52-99f7-e082b7bf5f8f,Egypt,55,33,369,123,246,1383,47.72,110,20,Current,Low,0.3333333333333333,0.17787418655097614,0,0
406d66cf-f643-46ea-9a69-8b6026f6bad6,South Africa,21,106,1168,52,1116,2032,2.07,103,23,Current,Low,0.04452054794520548,0.5492125984251969,0,0
77f55e22-7c06-4a94-935a-b7c633586428,Mozambique,42,119,729,300,429,1729,37.62,90,0,Current,Low,0.411522633744856,0.24812030075187969,0,0
90934cd6-a3c1-4220-b327-ca4d19073523,DRC,35,12,1163,541,622,190,28.83,76,0,Current,Low,0.4651762682717111,3.2736842105263158,0,0
afd713dd-d2ea-45fc-9e2b-bcd008a763fd,Tanzania,45,54,683,249,434,2675,47.89,154,38,Late,Medium,0.3645680819912152,0.1622429906542056,0,0
0aff57e8-af61-4352-b64c-11abc290baac,Ethiopia,58,86,802,139,663,293,26.09,120,23,Current,Low,0.17331670822942644,2.262798634812287,0,0
6fce8ae3-fa27-4e39-b85d-fac471b84223,DRC,36,118,632,93,539,1149,45.76,16,45,Late,Medium,0.14715189873417722,0.4691035683202785,0,0
651177c3-d896-4ea4-8026-8cfc27d5ad17,South Africa,63,116,1161,132,1029,2284,24.84,152,0,Current,Low,0.11369509043927649,0.45052539404553416,0,0
b5057c03-1516-4c32-97e6-eaaabcde8169,Ethiopia,62,42,584,277,307,1240,17.5,174,26,Current,Low,0.4743150684931507,0.24758064516129033,0,0
5fa92e97-831d-40ea-a62c-0cbc75c6df62,Mozambique,59,20,759,17,742,1473,12.94,168,0,Current,Low,0.022397891963109356,0.5037338764426341,0,0
f6e2de18-4b69-4ea7-9c02-f3aa37c9f44a,Lesotho,49,46,182,10,172,1970,17.01,187,34,Late,Medium,0.054945054945054944,0.08730964467005076,0,0
f3539faf-7b8e-4c6c-83c5-6b16a42f4e58,Kenya,48,97,62,16,46,146,31.65,15,2,Current,Low,0.25806451612903225,0.3150684931506849,0,0
442c20f7-cd33-43cc-96cd-17ee33b06b3c,Ethiopia,29,72,163,7,156,2034,6.49,174,0,Current,Low,0.04294478527607362,0.07669616519174041,0,0
60b7e824-7e9d-46fc-a1f7-c6fd5a7faf55,Egypt,62,120,332,95,237,497,37.67,167,15,Current,Low,0.286144578313253,0.4768611670020121,0,0
eb0eab85-c080-42be-86a2-39ed2d36537b,DRC,35,37,684,204,480,636,12.98,24,22,Current,Low,0.2982456140350877,0.7547169811320755,0,0
f9bba713-6347-48d8-8dca-5c266343175e,Lesotho,28,59,237,117,120,475,7.78,149,37,Late,Medium,0.4936708860759494,0.25263157894736843,0,0
0af3cc0d-b9d7-4593-bef3-f6cdb44ce7de,Tanzania,21,86,855,95,760,2680,20.2,64,6,Current,Low,0.1111111111111111,0.2835820895522388,0,0
c6138981-73f2-4afa-a8bf-ccca7c0da213,Tanzania,39,55,811,141,670,1376,36.14,18,24,Current,Low,0.17385943279901356,0.48691860465116277,0,0
951f9094-6d46-475c-b650-23e447295416,Egypt,53,101,705,286,419,1665,41.72,133,44,Late,Medium,0.4056737588652482,0.25165165165165165,0,0
4a9722be-f19f-4eef-a3c4-3e0c74d8f83e,DRC,26,41,940,4,936,1656,40.82,156,0,Current,Low,0.00425531914893617,0.5652173913043478,0,0
335c5cbd-866f-480d-bdd3-14614c144c63,Tanzania,27,40,1144,4,1140,1448,10.05,39,40,Late,Medium,0.0034965034965034965,0.787292817679558,0,0
cd49e38f-0dea-4bcf-a39e-3d5d3dd0b94a,Egypt,40,36,960,451,509,1470,24.64,43,0,Current,Low,0.46979166666666666,0.34625850340136055,0,0
b3f8b4dd-ee6d-46f1-bc23-8f13c6e23cbf,Mozambique,25,39,855,1,854,2519,18.67,89,0,Current,Low,0.0011695906432748538,0.3390234219928543,0,0
354e2675-ef3c-438b-8666-aae21a90c5f3,Mozambique,21,77,963,392,571,1105,14.63,39,26,Current,Low,0.407061266874351,0.5167420814479639,0,0
9a916486-cb99-4906-bfa9-1c869ed307f9,South Africa,57,2,866,123,743,410,6.42,28,31,Late,Medium,0.1420323325635104,1.8121951219512196,0,0
93e6d3eb-5d6a-44ff-a833-3ff6aea2b797,DRC,44,111,1043,337,706,590,11.41,178,23,Current,Low,0.3231064237775647,1.1966101694915254,0,0
780df117-7375-4eb2-893b-c847a83d92f8,Ethiopia,38,74,935,161,774,2359,10.88,34,21,Current,Low,0.17219251336898395,0.3281051292920729,0,0
83b084f5-1379-49dd-9179-ebe6724e94a5,Mozambique,51,20,396,148,248,2582,26.51,69,0,Current,Low,0.37373737373737376,0.09604957397366383,0,0
4ff17fe0-7b6b-422a-a74b-b42266fa812c,Ethiopia,36,48,1037,86,951,399,26.97,11,0,Current,Low,0.08293153326904533,2.3834586466165413,0,0
12ef1340-57bb-40c1-9e42-f6768f072294,Egypt,60,88,958,350,608,2516,10.63,6,37,Late,Medium,0.3653444676409186,0.24165341812400637,0,0
fba7f869-9099-4ba3-a5ba-8406686d06dd,Mozambique,64,95,946,213,733,2204,42.72,8,7,Current,Low,0.2251585623678647,0.33257713248638837,0,0
54e93e44-2df5-415c-be12-09c659b16183,Mozambique,49,4,129,7,122,2636,17.77,125,6,Current,Low,0.05426356589147287,0.04628224582701062,0,0
aa2286c9-ff3e-4d41-92f0-7579b4f6d75c,Egypt,41,13,1001,29,972,917,17.43,154,0,Current,Low,0.028971028971028972,1.059978189749182,0,0
36823b9f-09f6-4ff3-aab7-122eb5a63992,Lesotho,52,49,565,277,288,2814,40.43,92,14,Current,Low,0.4902654867256637,0.1023454157782516,0,0
54e27fa4-0ab4-403a-b98e-eb94a35d3e9b,DRC,52,93,855,57,798,834,37.01,194,12,Current,Low,0.06666666666666667,0.9568345323741008,0,0
e3c07f02-8afe-499a-8e26-7b619aa983e3,DRC,45,29,409,197,212,2233,8.64,93,0,Current,Low,0.48166259168704156,0.09493954321540528,0,0
7afd5291-d42b-41a7-8296-1871728998c4,DRC,34,64,1094,211,883,2588,5.71,175,0,Current,Low,0.19287020109689215,0.3411901081916538,0,0
9ddf5e8f-67a3-4c71-86e8-4873c9b836ae,Kenya,59,83,349,105,244,2740,44.88,157,46,Late,Medium,0.3008595988538682,0.08905109489051095,0,0
fc2aa03d-491c-48da-a3fa-33739e7d44f1,DRC,37,23,92,9,83,2994,46.23,192,1,Current,Low,0.09782608695652174,0.027722110888443553,0,0
1604f454-af88-420c-a9e1-7ffafd6adb14,Egypt,40,119,539,151,388,2964,31.33,194,8,Current,Low,0.28014842300556586,0.13090418353576247,0,0
69e63f7c-76af-41a9-994a-be44d00ec7ef,Kenya,27,70,233,50,183,2868,24.19,96,10,Current,Low,0.2145922746781116,0.06380753138075314,0,0
ec10f716-efbe-4835-9343-380a62420ea0,Ethiopia,25,70,748,74,674,2916,27.05,175,0,Current,Low,0.09893048128342247,0.23113854595336078,0,0
853d3f52-c2cd-4c24-886c-73a329a2533c,Mozambique,49,86,525,231,294,1783,18.57,180,4,Current,Low,0.44,0.16489063376332025,0,0
695bcffe-4832-4b7a-a46d-0adcf80028b4,Lesotho,54,43,741,15,726,739,42.16,32,0,Current,Low,0.020242914979757085,0.9824086603518268,0,0
bf61bcd7-8579-49a1-a742-118851c7893d,Tanzania,36,55,475,127,348,1558,39.53,62,34,Late,Medium,0.2673684210526316,0.2233632862644416,0,0
3ee1de1b-9e93-48ff-90c2-5f0728342335,South Africa,42,24,84,33,51,146,46.79,146,0,Current,Low,0.39285714285714285,0.3493150684931507,0,0
62dc2d09-4ccb-472a-adac-52adb54eafe9,Ethiopia,30,16,619,87,532,263,48.1,70,3,Current,Low,0.14054927302100162,2.0228136882129277,0,0
0f1e86e2-cdb1-4b1d-ad90-38541c7e6db7,Egypt,37,83,517,149,368,605,5.52,98,0,Current,Low,0.28820116054158607,0.6082644628099173,0,0
da549d2c-e461-4647-a1f8-e2e36dcb205f,Egypt,38,77,883,331,552,770,20.18,47,0,Current,Low,0.37485843714609285,0.7168831168831169,0,0
371e3254-08c2-48c0-b776-c7fc6e0143b6,Kenya,22,34,969,463,506,1920,7.29,95,17,Current,Low,0.47781217750258,0.2635416666666667,0,0
ce07373f-65b0-4e04-8418-d9d834a9e4b8,DRC,39,59,625,200,425,2945,12.42,186,16,Current,Low,0.32,0.14431239388794567,0,0
10e553a9-2824-4cab-8ea4-c626bf455cf8,Kenya,45,100,930,285,645,2510,7.73,103,3,Current,Low,0.3064516129032258,0.25697211155378485,0,0
fd497b42-cc6e-4c48-ae99-54978596fb57,Tanzania,52,48,178,87,91,881,21.53,159,5,Current,Low,0.4887640449438202,0.10329171396140749,0,0
430ff22e-0f60-45a4-a240-3a213be3d9e4,Tanzania,49,116,853,294,559,1888,4.74,179,19,Current,Low,0.34466588511137164,0.2960805084745763,0,0
e6bfeaf2-10c2-4def-9ba9-5ee1e4c5e74a,DRC,49,29,584,90,494,1441,45.31,56,1,Current,Low,0.1541095890410959,0.3428174878556558,0,0
