customer_id,market,age,tenure_months,device_price_usd,deposit_paid_usd,loan_amount_usd,monthly_income_proxy,data_usage_gb,mobile_money_txn_count,days_past_due,repayment_status,risk_segment
b7e5cafa-fcd8-4681-a34c-d986fecc402a,Ethiopia,41,11,1187,16,1171,855,48.98,198,0,Current,Low
a33a6e00-d1a1-45a0-947e-514e6de8c6ba,Tanzania,59,81,477,94,383,142,24.03,139,24,Current,Low
710c16b2-8fea-4109-837d-abf7341bc59b,Kenya,64,4,681,5,676,2711,25.87,75,16,Current,Low
d568a226-c8af-4eb2-8bc5-6e4158325960,Tanzania,35,5,350,90,260,2961,25.16,159,0,Current,Low
3414fabd-cdba-40fd-b47a-dec2801d17a6,Kenya,26,96,965,113,852,1674,47.75,110,18,Current,Low
ccc6cc46-f1d1-440a-b892-2d7211d1f9d5,Lesotho,60,40,84,8,76,562,4.19,187,57,Late,Medium
fcf38937-1ab4-4071-b7ab-2df3e0426413,Ethiopia,33,62,435,106,329,2425,27.86,168,5,Current,Low
59018a25-2386-477f-98f1-6409da850980,Egypt,34,95,676,84,592,1959,20.18,80,0,Current,Low
ac66f222-70e7-47a5-9581-6de3e73f7ee7,Egypt,44,34,581,61,520,2465,16.86,152,16,Current,Low
6cf68dc2-f99d-4465-947f-f2b4601ba929,Ethiopia,46,107,335,172,163,1939,43.42,43,35,Late,Medium
c8ea3393-8707-4889-96b3-e74454653da2,Ethiopia,56,3,231,149,82,412,12.96,7,0,Current,Low
75338171-371f-46bf-b4c3-c8a0e0f6981b,Lesotho,28,6,661,201,460,1370,44.85,17,5,Current,Low
c07516d7-3361-421c-8805-6503a2685372,Ethiopia,39,1,404,232,172,2987,3.05,84,47,Late,Medium
e7e1cc95-5ccc-4cf1-8417-6575362655a4,South Africa,31,1,717,70,647,1175,14.82,104,22,Current,Low
79805cc3-1abc-4fdc-975c-b0dce0a22555,Ethiopia,29,3,98,75,23,396,23.32,189,14,Current,Low
35993a51-93c7-48fa-9f1d-0e213d938a9f,Mozambique,48,120,907,175,732,585,8.53,168,0,Current,Low
514e0e56-aa9f-4c30-be6f-160bee95a1ef,DRC,37,73,812,108,704,2330,19.64,90,39,Late,Medium
5799820c-1906-4313-8090-4fd99de405f7,Egypt,56,106,817,236,581,2889,5.41,191,4,Current,Low
9c9b389f-97de-4155-9d8e-1989fffe0f25,Mozambique,34,5,687,292,395,1940,17.66,142,0,Current,Low
01839c01-9652-42cf-94db-ce4824a60bef,Lesotho,25,115,1166,158,1008,2474,1.75,6,24,Current,Low
3c41bf25-5f09-4281-8b5a-2a2d3ba0604f,Mozambique,43,55,726,69,657,2832,39.52,62,12,Current,Low
869323eb-8b28-4f5e-97fd-cb4716979a8b,Ethiopia,40,27,285,196,89,2235,47.55,198,23,Current,Low
60a6199c-a39c-46c8-a3e9-99e692b2d006,Lesotho,31,100,933,169,764,705,13.34,76,6,Current,Low
2bab0e87-8290-457c-982d-b3fe4322d5c9,Lesotho,23,97,1004,96,908,2296,9.75,94,29,Current,Low
ae6a7506-5e65-4092-b3d9-c877f3f46c49,Kenya,37,26,454,156,298,2022,5.56,50,36,Late,Medium
bcb73bd2-35a9-487d-b951-900de09e63b3,Kenya,51,98,624,204,420,1005,29.95,150,18,Current,Low
f1305744-4404-4adf-a167-5a6bce5e873e,Ethiopia,24,106,886,194,692,1278,42.76,29,40,Late,Medium
cbb3c454-95eb-492f-ad20-2065e37c38e6,Lesotho,43,52,1151,123,1028,1819,14.92,47,6,Current,Low
f3eee028-937f-4a4a-a704-2dc253b72308,Egypt,65,95,213,155,58,1485,32.84,102,0,Current,Low
efc2ba6d-1e7e-4d20-adf5-6f1737f774d9,Ethiopia,50,7,1060,118,942,590,20.27,25,0,Current,Low
1225dada-19cf-4c9e-8fcc-6f2ba585aa04,Kenya,55,105,910,273,637,285,32.5,192,22,Current,Low
2e9a6d07-824f-4e78-93e1-a51647f9a756,Mozambique,27,111,411,216,195,1028,41.0,32,0,Current,Low
a7f3af7d-2b0b-4107-a3cb-0a360ec69545,Tanzania,28,29,70,172,-102,2382,48.14,66,10,Current,Low
f52d74fb-39cc-409e-a227-82155d96c686,Mozambique,38,46,977,161,816,696,40.77,10,41,Late,Medium
f177fae9-ad02-457a-bc12-cc73f57482ad,South Africa,64,60,186,284,-98,2695,45.4,143,15,Current,Low
1b64dde6-befa-4daa-b874-86ac61861c1d,DRC,20,42,1010,83,927,1476,10.73,187,33,Late,Medium
6fb22ccd-11c1-4c8f-bf8e-9cc9576a22ac,Tanzania,19,54,870,281,589,1811,3.8,147,47,Late,Medium
b401ad62-436c-45a5-ab6c-9d160be1f272,Lesotho,43,34,608,286,322,1087,47.94,167,31,Late,Medium
7d2e5ac5-ea44-42e6-b1a3-59755f5f91d6,DRC,65,15,539,27,512,751,2.9,22,4,Current,Low
5ab7722d-393c-4f3e-ac22-16254af771a1,Egypt,65,7,984,1,983,2245,12.55,8,0,Current,Low
263f5663-e43b-4b74-a39a-ade3cf9f3d4d,Mozambique,55,96,714,72,642,2994,24.92,156,39,Late,Medium
6de3bec2-63b6-4b1f-9357-e0cd52888ee3,Mozambique,61,67,543,97,446,2699,6.83,100,26,Current,Low
d947f222-d8e1-4126-abbb-9a0234e07262,South Africa,45,60,730,95,635,554,40.34,114,36,Late,Medium
0fbc0496-22d4-4bf7-a2a4-da4c3cf217f8,Kenya,36,4,811,35,776,1069,30.17,51,49,Late,Medium
d1f6feb2-18fe-44c4-b169-5306e9ebb1c7,Mozambique,50,20,953,148,805,2031,12.36,2,24,Current,Low
41abac51-1533-4ac8-adcb-1612fc8fc23a,Tanzania,26,26,467,220,247,2857,45.92,60,27,Current,Low
a9457554-5384-4698-8f80-3e0bc6432727,Egypt,54,89,996,190,806,1268,4.23,92,31,Late,Medium
28c2a847-5b96-4a00-b49e-337a87de86c4,Ethiopia,56,45,211,72,139,1884,1.75,16,40,Late,Medium
b177c70a-3a6c-4a6d-a2d8-19d4885f91fe,Ethiopia,34,86,406,67,339,1464,14.58,41,0,Current,Low
2c0d0b46-bed0-4692-95fc-18cda3a38a2b,South Africa,45,69,1001,36,965,2735,9.03,32,0,Current,Low
2b99abcc-f636-49d0-b261-1a3f94fe6904,Egypt,55,106,509,170,339,2079,48.25,64,17,Current,Low
a095a164-3140-40fc-851f-dcf9effce890,Mozambique,58,53,484,58,426,2349,2.56,139,26,Current,Low
b0871f3f-4ff2-4574-a22f-4b811ff1ed12,DRC,31,111,434,278,156,1702,23.53,102,14,Current,Low
e7da2f6b-ce02-4c17-8711-76bd2ff24f31,Kenya,35,78,1026,87,939,2265,23.28,37,0,Current,Low
0605da18-1424-44b5-a83f-7ae849db1eed,Tanzania,48,61,715,16,699,235,29.43,8,0,Current,Low
fce3433a-52a7-464e-8a51-c54dbf28947b,Lesotho,59,88,576,111,465,805,31.18,115,18,Current,Low
04405d4e-8337-4555-99ed-a58806c7b75d,Kenya,24,88,281,260,21,2414,43.58,103,25,Current,Low
ebda14b5-eec1-45fe-89d4-1e8a2ddd860e,Ethiopia,42,85,993,108,885,2148,30.48,28,4,Current,Low
9dc8666c-49e5-4ff2-bae4-78a5a676a424,DRC,55,101,85,71,14,653,39.78,35,19,Current,Low
27d558ef-d34d-466c-a312-e701c448377a,South Africa,34,65,107,40,67,2726,47.5,86,0,Current,Low
1e919aaa-d16d-4d2c-99e8-b8cf3551a08a,Lesotho,55,28,1194,103,1091,1975,42.28,183,23,Current,Low
877cdfb0-c7cc-473f-9f81-2a74f8f1155c,DRC,54,51,351,17,334,2658,11.47,57,0,Current,Low
8cc3d063-6042-428f-8076-3eb05b06b9d2,Egypt,25,82,657,54,603,1974,47.35,74,27,Current,Low
caf003e2-3b4a-4c1b-9e57-8ca3e64a664c,Kenya,40,88,541,242,299,1691,37.24,183,0,Current,Low
8ed99f84-67c0-488a-881d-cbb5cd8226ef,South Africa,29,70,904,14,890,756,22.23,66,24,Current,Low
6d09cb0c-e3ee-4b34-b8ab-4ea98a1e0c6a,Ethiopia,58,110,697,250,447,928,5.12,51,64,Default,High
625eb8ce-8163-4180-84a6-5f92024b033a,Lesotho,57,114,682,214,468,2325,49.48,177,46,Late,Medium
6216d2a9-c655-4c08-96da-b0402b6e2a74,Egypt,37,77,989,42,947,2008,16.42,187,22,Current,Low
2b59b36e-9857-466a-b960-e486e491502e,Lesotho,22,42,958,230,728,2361,9.04,172,38,Late,Medium
bf5cf940-80c9-425b-98a6-4ca01997731a,DRC,20,24,588,84,504,1482,9.95,20,8,Current,Low
5f5ecd47-4559-4096-99d9-69d92036b693,DRC,63,91,181,261,-80,2920,13.85,101,0,Current,Low
2ecbd1cd-cc46-4a6c-a319-806d2522880d,Egypt,53,64,586,50,536,2235,42.88,70,39,Late,Medium
3df5e8f8-069e-48ac-be4e-b4423687e7c3,Tanzania,24,109,288,208,80,1507,38.99,166,27,Current,Low
746f1132-36d8-4797-89ed-3f65093b0a74,Egypt,42,60,417,289,128,392,39.58,10,32,Late,Medium
7e670ec7-89bd-428d-ad9a-ec467df6cadb,Mozambique,47,59,688,289,399,1894,1.25,181,0,Current,Low
c0cab2ea-68f9-434d-b180-7c9b38f6b777,DRC,33,10,947,300,647,1038,5.68,39,0,Current,Low
782fd520-34c3-4c7d-aff6-ef29490cadd1,DRC,31,76,492,193,299,2438,2.06,83,9,Current,Low
907cdc35-4e67-456d-b97d-40c44e54886a,South Africa,63,1,1136,260,876,1493,1.57,107,26,Current,Low
8e76957e-c8ca-4429-bb2c-d3e812910ce6,Ethiopia,51,2,821,197,624,732,24.33,149,10,Current,Low
815bbb79-ac99-4a28-957d-d05e3c41c1df,Kenya,34,6,782,85,697,718,10.15,73,0,Current,Low
e2d9de6a-fac6-4c16-9f61-acfc72aedf83,Mozambique,60,97,980,78,902,991,37.4,173,28,Current,Low
f3ca7d5a-62d1-4d11-84d5-d98a53715522,DRC,54,37,562,20,542,590,29.62,191,0,Current,Low
c8d75079-8a41-4819-bb98-496d606a299b,Ethiopia,38,93,297,182,115,1923,9.41,116,18,Current,Low
403f07f4-d55f-4f68-9905-218f77c64b06,Lesotho,48,16,358,230,128,402,48.59,183,4,Current,Low
34c5590d-df5e-45cc-b8c7-706685521238,Lesotho,65,119,817,251,566,2146,3.65,89,11,Current,Low
cb20dd4a-1360-4264-99d9-fa17faae01cd,Ethiopia,29,50,390,221,169,757,4.26,114,16,Current,Low
83ed50d6-6433-433b-9e7f-4f1bfaa3a48d,South Africa,18,117,933,258,675,2326,21.95,45,32,Late,Medium
06faf9b0-fa50-4217-93bf-03b81d547a6d,South Africa,47,77,832,147,685,2055,30.88,84,30,Current,Low
160bddea-e2ff-413b-b6f4-8a579583fa94,Egypt,62,20,1092,52,1040,1930,35.31,32,32,Late,Medium
a06ea2b2-7b59-480c-a3f3-b6fb3295656d,Tanzania,36,45,277,239,38,330,44.51,132,0,Current,Low
6b54ee22-b2ce-4e16-895a-870d456f9958,DRC,58,96,55,87,-32,2944,29.56,106,22,Current,Low
ea837fc2-6a86-4abe-9515-32ddf88061ae,Kenya,64,73,794,275,519,702,23.35,160,0,Current,Low
031df802-ab11-4cec-b321-033e095e6a79,Egypt,21,69,86,204,-118,462,17.58,114,32,Late,Medium
c8c24038-f611-4625-aa1e-62f7249bd38c,Lesotho,33,76,825,151,674,1553,41.97,55,29,Current,Low
7f31d76a-77bc-48a3-a2e1-30241cb214e4,Egypt,18,30,636,41,595,1848,22.6,10,14,Current,Low
59742343-875f-4b63-a4c8-c0f7fff42393,Ethiopia,39,84,294,259,35,1364,45.3,146,5,Current,Low
988d8f34-e938-4852-83fd-e69621262fd6,Mozambique,30,29,682,110,572,2595,42.11,161,23,Current,Low
8b9fbfa4-d1a1-4306-9f04-cc39991211cf,Ethiopia,53,11,1151,209,942,2116,15.35,13,0,Current,Low
8301c955-4cc1-42c4-95d9-e4e5aae00abf,Mozambique,39,59,711,56,655,133,15.5,164,0,Current,Low
4b37a296-9a56-4460-b8f8-293446805299,Egypt,55,51,584,287,297,1864,3.65,164,6,Current,Low
dce5f94c-fa87-438e-a75c-944a963754a2,Mozambique,59,31,270,169,101,1988,5.81,35,42,Late,Medium
dbba5c65-03df-4558-8a04-45458a6bb417,Ethiopia,43,59,414,8,406,1871,15.04,124,29,Current,Low
f78bc5e3-983b-4f43-bf63-d6656c5bf160,Ethiopia,31,18,932,143,789,2995,37.52,150,30,Current,Low
1cde002c-9840-4548-a236-3553e3441f20,Kenya,57,8,473,218,255,2908,21.51,35,0,Current,Low
9788e9e1-310a-45f4-a0c4-4928056ac524,Egypt,46,57,82,187,-105,2404,3.8,177,22,Current,Low
61274aa1-ea06-46ba-985d-95016ea94241,Tanzania,25,31,382,173,209,2460,18.49,72,0,Current,Low
a1545a62-9e70-4ac6-80d8-7df351dd3ec4,Mozambique,51,85,937,217,720,2674,20.18,172,43,Late,Medium
a5e9dd23-4c07-45fb-882c-32ba08aa2818,Lesotho,31,57,819,220,599,1191,40.01,83,19,Current,Low
b2ee002b-f021-40ec-9c2f-34b6880564ac,South Africa,22,114,307,169,138,842,17.21,90,47,Late,Medium
46ce139d-69d5-4210-847e-b576ea246a2d,South Africa,23,115,151,202,-51,1726,9.53,194,36,Late,Medium
777d918b-3de0-4c7b-ab41-e9cadf5e863e,Lesotho,51,4,908,159,749,621,35.63,118,0,Current,Low
4875a36f-8ab2-46d8-af4f-51be7017b4c3,Egypt,65,51,784,22,762,1933,35.9,193,11,Current,Low
f79f7662-56d0-4726-8e3a-6302df061b73,Tanzania,48,86,911,48,863,2648,45.44,19,34,Late,Medium
a299830b-1649-41dd-a184-e7f4e18ffbd5,Ethiopia,25,50,463,28,435,2781,43.9,166,21,Current,Low
03a18b01-f70f-4709-b930-7ebe47e63368,South Africa,62,100,396,212,184,1549,27.73,103,24,Current,Low
6da36dd5-039f-45bf-b4c1-de63491a2da4,DRC,18,65,1120,178,942,844,45.69,181,1,Current,Low
6d930771-51d1-4610-8710-a9dc4f1474cf,Ethiopia,36,9,447,69,378,377,28.21,56,25,Current,Low
39e95a37-6a23-4f57-b976-457674ff9ed8,Egypt,47,99,281,99,182,918,16.55,57,15,Current,Low
a3db9171-e787-4879-98f2-f077898ada26,South Africa,58,102,579,202,377,913,6.63,30,41,Late,Medium
c0f5d6dd-9ede-4ca8-95cc-82d69b6c6f80,Mozambique,61,80,687,77,610,693,32.5,17,0,Current,Low
38a207e0-19e1-44a3-a21f-7c277e4c4a12,Lesotho,38,31,1101,155,946,1802,23.43,179,19,Current,Low
cbfdb2b1-bd54-4be0-9cd8-253e6721964a,DRC,20,93,155,153,2,1916,13.92,145,2,Current,Low
ee8b5133-0f31-4021-874f-e6b75146bb7e,Tanzania,55,88,173,150,23,359,4.82,12,2,Current,Low
e9629f4d-d96c-4876-a266-1867f04458e1,South Africa,36,92,613,283,330,1593,20.3,90,37,Late,Medium
1194c55f-41c6-4658-aa94-f0cf103a5509,Tanzania,52,57,519,126,393,1963,24.3,139,1,Current,Low
aed4214b-10cf-428c-bbe0-397ea4061beb,Tanzania,36,61,570,202,368,353,28.62,190,20,Current,Low
fcb45044-c8d8-41a9-8f33-3439b7a2585d,Ethiopia,35,23,324,28,296,2518,29.69,70,42,Late,Medium
b5c0e823-b1b4-45c3-82b3-bf21c1179ded,Lesotho,40,95,1063,104,959,258,13.4,6,1,Current,Low
47d25550-1f12-4396-9c8e-ed36aad147ad,Mozambique,53,110,827,116,711,2499,35.75,76,0,Current,Low
dc9b7d9c-b778-4917-9c1c-39d01a922eed,Mozambique,47,110,589,214,375,861,32.19,4,44,Late,Medium
0e128501-2feb-4947-a09c-7111b0c85537,Ethiopia,18,37,524,270,254,1790,49.6,156,25,Current,Low
574eeb90-41fd-4d9a-a1c6-20b89741cfa3,Tanzania,34,91,908,21,887,1027,10.61,190,5,Current,Low
a9743185-0e5c-4732-abc3-1654beae7c92,Tanzania,45,82,1140,15,1125,2334,42.78,81,27,Current,Low
42b80110-c065-4896-9dc5-2ed8394f7df3,DRC,55,98,337,22,315,1357,25.08,70,15,Current,Low
7b24dfb6-f818-4890-9dcb-86f62d26e699,Tanzania,25,97,380,69,311,568,16.1,101,22,Current,Low
75f9df86-407a-472c-9c0c-7e735575a20c,Kenya,24,99,986,97,889,371,49.5,59,0,Current,Low
22ef5255-fb8e-4cf2-81fc-57b2cea96a8f,Lesotho,46,56,158,123,35,1115,14.35,146,5,Current,Low
64859120-fe83-49f8-b112-f2217c074286,Tanzania,26,111,99,256,-157,1626,49.89,194,0,Current,Low
ee988d07-ffd3-4744-bd95-1a57f57c549f,DRC,42,28,1130,237,893,1134,41.38,97,0,Current,Low
8f4bf881-3585-47b2-8d40-5de7b81db6cb,Kenya,23,56,1101,128,973,2401,15.24,52,46,Late,Medium
ef0c4540-8964-4c01-8ca5-e07958dd1043,Kenya,55,62,285,94,191,916,6.83,127,5,Current,Low
7d8d795a-5721-4524-9f10-7975df59a0aa,Kenya,37,55,417,59,358,872,6.66,96,0,Current,Low
4cc15aa0-6df9-4d58-87b7-f9257d358c28,Lesotho,35,56,948,253,695,2462,6.9,48,22,Current,Low
56352268-6ba0-4650-b292-6e72b49c875e,DRC,27,32,817,150,667,544,4.87,81,8,Current,Low
7a7b3b66-905a-4a3a-90ea-760f548c9298,DRC,50,66,1029,268,761,2342,24.78,35,0,Current,Low
7704b227-9e49-490e-9576-9d7e5f190d5c,Kenya,48,23,1131,101,1030,2561,45.92,134,0,Current,Low
4a613f9b-088c-44c4-bdc5-1fc4b7f7d7f6,Mozambique,59,16,1018,244,774,2703,40.41,56,0,Current,Low
8ab6f62d-80c6-4b2d-a0bc-c4c771c4871f,Egypt,63,13,122,39,83,2654,9.63,166,36,Late,Medium
e06f4b3a-18d8-463b-aa3f-5d8f05fe855c,Mozambique,64,87,486,208,278,2616,38.32,157,17,Current,Low
4c2549c4-7c12-4977-99a1-335016ab6406,Kenya,26,65,672,3,669,1656,18.11,63,57,Late,Medium
6c72cff0-8518-4863-9846-264468859a15,Ethiopia,29,93,1177,145,1032,623,48.15,135,19,Current,Low
65f53535-8f3c-4b11-947f-a6f341e4d8d4,Lesotho,40,56,606,149,457,282,15.81,38,37,Late,Medium
ba0022ca-1f34-4ed0-a733-5a66abc99bc7,Kenya,61,13,877,255,622,1318,18.7,89,29,Current,Low
a91b4927-c4cf-44a3-91f4-351044c006ff,Lesotho,27,54,988,277,711,1270,32.95,152,0,Current,Low
6905ce0a-71d9-4294-9a03-57c61d7e64f6,Lesotho,43,113,711,121,590,1176,39.25,148,17,Current,Low
42d82803-f25b-48ae-bf31-1bda51dafb63,South Africa,52,6,1062,247,815,1736,17.66,176,30,Current,Low
e35e8251-39ad-4d71-914d-67bd607b3afe,Kenya,26,12,797,283,514,2192,23.06,174,16,Current,Low
6e66b953-780e-47d8-83c8-c0702ae7894c,Kenya,25,100,662,111,551,835,33.97,66,7,Current,Low
044e409a-038d-4619-b679-c8c15890e474,Kenya,55,6,128,267,-139,1133,29.33,60,25,Current,Low
186af27b-5a85-4d57-9d5d-a15f7e30a120,Mozambique,32,56,458,274,184,1426,2.38,129,25,Current,Low
b4905fca-5247-411f-9c49-59430f8e22d3,Egypt,32,44,274,284,-10,1514,28.56,41,28,Current,Low
a3ddaa94-e993-4155-85b5-6164b4481020,Lesotho,20,98,267,9,258,633,28.83,49,0,Current,Low
148dd840-04a6-4804-8dde-746bf08bde31,Mozambique,21,65,483,60,423,520,15.44,181,47,Late,Medium
8fa5e24f-c4ef-447e-b86c-210ea2adc134,DRC,46,82,405,287,118,1479,18.73,1,0,Current,Low
2d6e29e8-eaab-4be7-b14c-cf2e93096dbb,Lesotho,59,11,923,156,767,1736,27.97,197,23,Current,Low
cd78fb67-f0cf-4355-ae2a-ffa6965f6076,DRC,45,73,727,81,646,464,43.71,131,38,Late,Medium
0a533fa7-398c-4190-b96b-57d21438955a,Tanzania,40,57,913,231,682,2866,49.31,84,0,Current,Low
299e321c-8b53-4dde-af46-542725ac64b9,Egypt,65,104,790,238,552,424,39.76,63,0,Current,Low
159e2c83-ac3f-4998-a8a6-9d765e158ee9,DRC,36,90,118,131,-13,1265,5.28,65,18,Current,Low
7b41ae98-654e-4120-a67b-332455adcbdf,Kenya,47,119,667,18,649,2711,47.34,88,12,Current,Low
20e3b494-9829-4436-ab71-8eea5252c144,Lesotho,53,97,831,214,617,894,38.12,156,21,Current,Low
4fad24e5-8ba7-4a12-8791-40a2e8cd8fb2,Kenya,38,104,602,145,457,705,16.14,195,18,Current,Low
c99f65aa-ef08-4474-912d-9f9833dfd225,Mozambique,55,57,1056,66,990,2422,49.55,92,22,Current,Low
09fcad75-c390-4acd-a486-b56c95f83291,Kenya,28,50,540,270,270,405,19.43,183,38,Late,Medium
78b703c3-f99d-4cff-b024-f3074643754e,Egypt,20,71,409,130,279,2781,38.18,16,13,Current,Low
b7508f55-aea8-445d-957a-fbab7460536c,DRC,57,9,999,64,935,1512,7.78,40,17,Current,Low
ee733d43-00e8-4380-a3b5-ecda7c878839,Ethiopia,63,41,294,14,280,1898,28.09,110,30,Current,Low
592f1e55-4cad-4f4d-a56a-684b04784bab,South Africa,55,102,798,60,738,1965,5.86,169,4,Current,Low
3ee0771e-ce0b-4e56-b9f9-c41cc89648ea,Tanzania,54,23,60,191,-131,1098,24.21,139,6,Current,Low
da93570e-0c50-47ba-9bea-26b2d0546ccb,Mozambique,31,117,379,224,155,139,48.97,29,0,Current,Low
02d21979-1267-4e8b-880e-276b9f050076,Mozambique,48,7,943,39,904,982,28.65,112,20,Current,Low
f336897a-9522-43cd-81d8-f45d5895c26a,Kenya,30,62,1189,47,1142,514,34.07,44,11,Current,Low
54004ce9-54c9-4f01-8d92-f5b43c105052,DRC,58,69,432,237,195,999,5.75,85,58,Late,Medium
dd655843-a876-4761-bd35-eaf1d1b0674f,Mozambique,42,21,1068,79,989,968,13.05,103,28,Current,Low
19b99ee5-12e9-4b40-a294-eb0108fe623a,South Africa,24,83,833,95,738,615,22.41,147,7,Current,Low
1dfe428d-6929-4e29-8ff2-9f31bebb8a47,Ethiopia,56,79,1130,217,913,849,4.36,110,59,Late,Medium
d824bc58-c9e7-432a-ac04-abfe3443c4e2,South Africa,45,17,64,267,-203,2869,44.64,111,10,Current,Low
9bbfbae6-95e7-48ec-bd1e-5a4f0e35d3cc,Mozambique,43,71,495,227,268,571,28.51,31,25,Current,Low
79bd7d67-3aa0-46a2-815c-5c595892b68f,Mozambique,48,70,932,84,848,2317,15.4,29,25,Current,Low
1b7c83ce-b5c4-4e71-9f99-7d756547d5bb,DRC,32,101,87,41,46,2909,45.3,28,23,Current,Low
9568d7b4-af86-4405-a0b5-2e7681bec0f4,DRC,46,104,307,39,268,2649,26.35,53,18,Current,Low
f0921807-ab6e-4eb2-934f-fb0641ffd9e3,Mozambique,61,50,294,250,44,120,29.9,85,0,Current,Low
541994e6-502f-406a-94cd-2bbe032370ad,South Africa,38,103,1125,144,981,202,19.55,140,38,Late,Medium
80189ec1-768f-4ffc-8ef2-6bdbe4d48917,Ethiopia,29,55,1138,230,908,2190,27.66,50,11,Current,Low
80056806-026c-4e94-af69-c930c8d1fed6,Lesotho,39,83,1023,60,963,642,29.9,20,20,Current,Low
4e282493-b0f4-4d95-a4d6-2034cf175121,South Africa,21,68,917,121,796,341,38.73,139,34,Late,Medium
fca3443c-f3f7-4158-984c-d17d84a38914,Kenya,22,92,564,204,360,1484,7.31,89,10,Current,Low
2577f50c-f421-4dd6-a7cc-cf9b1f25cfdc,Mozambique,36,41,1076,125,951,564,15.12,34,7,Current,Low
96685ed4-1cca-4ff2-a6b3-8a06efc3417e,Tanzania,41,97,85,3,82,2888,20.22,13,18,Current,Low
e6ee1b5c-df94-44c0-b36c-2e9535f49d87,Egypt,21,19,142,30,112,2923,44.78,83,17,Current,Low
5165092e-6315-4b87-85bc-3d23e23188f4,Ethiopia,65,109,314,178,136,279,28.26,146,25,Current,Low
844a685a-5650-42b1-af58-1338178db966,South Africa,32,57,1031,244,787,1443,14.21,42,17,Current,Low
4fecd6a9-fb3a-4aa3-8d00-e5e9d44b3e4d,DRC,36,38,197,140,57,301,42.65,125,0,Current,Low
29fcc5ec-0afd-4347-9f6b-4346c21d125c,South Africa,35,109,935,233,702,829,40.47,163,25,Current,Low
40ef55b9-4a7d-433d-8e95-2742710755d1,Tanzania,44,54,902,114,788,1788,19.48,35,20,Current,Low
e5858759-c3ef-47f1-a2e3-4da6b620fd98,Kenya,21,90,890,114,776,2004,35.5,180,20,Current,Low
711a8c05-f089-4efa-a31b-3c92be6f6d79,DRC,20,70,432,215,217,2945,10.46,138,22,Current,Low
e6c0e8a3-140a-450e-a314-83ff910e8f49,Egypt,31,35,1172,209,963,2348,2.27,5,21,Current,Low
1b16519f-557b-4519-ab75-694773b05e05,Lesotho,42,34,1035,217,818,217,17.45,94,4,Current,Low
60cb8d70-70d7-4b38-bb45-088e2d207a57,Kenya,53,67,923,111,812,345,46.28,75,0,Current,Low
457bb626-f190-43c0-9267-a19ece12835a,Mozambique,19,51,975,181,794,1347,40.4,157,11,Current,Low
522819e9-18a6-4ce3-8143-ae01b0a0178b,DRC,64,7,1154,141,1013,2918,24.47,179,1,Current,Low
333c419a-4ca7-4033-a3d3-7f49cc146763,Kenya,50,18,921,223,698,2669,24.55,60,3,Current,Low
9c5aae7f-bbfe-46d1-90a6-d99416c065e1,Egypt,43,66,1007,199,808,2132,1.12,139,35,Late,Medium
5d2b2b67-3b48-4c5e-b5b6-b2b30a303149,Kenya,38,23,805,241,564,2419,46.96,110,0,Current,Low
fc58f79c-4d6f-4b96-96f1-9a901afc080b,South Africa,23,88,815,130,685,2766,3.27,198,53,Late,Medium
40f4fcbd-0bd6-4cda-aaeb-3d7e50a6f03b,Tanzania,47,104,667,270,397,2010,14.6,8,30,Current,Low
373d03b4-ced2-42e4-a9a0-a580a4b694b6,Ethiopia,61,107,873,82,791,744,20.87,71,17,Current,Low
07de6cc2-0158-4f5c-836d-4b6508254416,Ethiopia,62,2,325,231,94,207,23.03,56,27,Current,Low
378daf7b-ba27-4b8c-be04-2ac11812d103,Egypt,62,38,360,266,94,2983,34.69,148,0,Current,Low
7d3a8d48-91af-4754-aec4-0f80bc2cb047,Lesotho,38,96,373,59,314,808,28.44,67,4,Current,Low
b2ca8087-829b-4bb2-810a-dc612fe95806,Mozambique,30,34,897,189,708,1861,35.96,33,15,Current,Low
33f15076-e8e3-466d-8dd2-60febf10353c,Tanzania,35,29,868,282,586,2071,14.26,131,0,Current,Low
d52179d6-127c-40f3-b1a9-2017fcd379c7,Tanzania,48,41,61,239,-178,2991,29.65,97,38,Late,Medium
5a849dfb-2ebb-4640-9bad-e41ef526cf19,Tanzania,29,19,490,17,473,659,23.91,196,3,Current,Low
d8619263-23fa-4ad8-a35b-ab3597d062e6,Mozambique,43,39,338,209,129,765,31.89,35,44,Late,Medium
d6e504c2-bcf7-4374-b7ea-4d69f0e4c094,DRC,61,120,909,144,765,101,44.43,99,0,Current,Low
5feb9a83-41fe-4965-bb22-7843942088e2,Ethiopia,33,56,637,145,492,1482,15.63,77,7,Current,Low
0b1b81c0-92d1-4471-a93a-fef0f2304462,DRC,24,21,854,63,791,1364,35.58,169,0,Current,Low
1aca120e-1ca5-4bf9-99e9-59d562945879,Mozambique,52,25,645,61,584,270,35.94,157,35,Late,Medium
a9d2428f-709d-4b4b-ba99-713702f38761,DRC,46,99,787,25,762,2109,24.61,138,1,Current,Low
aeb05e91-9146-4cd3-8c00-2ca8af98c055,Kenya,52,75,251,105,146,2166,41.68,173,0,Current,Low
30e28b1f-3ea5-407d-8b70-c4cd3b04af5e,Ethiopia,59,96,1029,152,877,2176,31.9,30,1,Current,Low
